Time,Euler0,Euler1,Euler2,ShakeLevel,PosX, PosY,OnMat,MotorSpeedL,MotorSpeedR,Collided
4.16,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.17,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.18,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.19,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.2,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.21,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.22,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.23,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.24,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.25,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.26,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.27,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.28,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.29,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.3,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.31,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.32,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.33,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.34,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.35,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.36,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.37,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.38,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.39,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.4,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.41,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.42,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.43,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.44,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.45,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.46,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.47,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.48,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.49,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.5,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.51,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.52,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.53,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.54,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.55,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.56,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.57,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.58,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.59,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.6,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.61,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.62,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.63,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.64,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.65,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.66,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.67,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.68,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.69,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.7,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.71,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.72,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.73,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.74,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.75,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.76,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.77,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.78,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.79,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.8,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.81,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.82,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.83,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.84,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.85,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.86,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.87,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.88,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.89,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.9,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.91,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.92,0.00, 1.00, 13.00,0,173.00, 235.00,1,0,0,0
4.93,0.00, 1.00, 13.00,0,173.00, 235.00,1,0,0,0
4.94,0.00, 1.00, 13.00,0,173.00, 235.00,1,0,0,0
4.95,0.00, 1.00, 13.00,0,173.00, 235.00,1,0,0,0
4.96,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.97,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.98,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
4.99,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
5,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,0
5.01,0.00, 1.00, 13.00,0,173.00, 235.00,1,0,0,0
5.02,0.00, 1.00, 13.00,0,173.00, 235.00,1,0,0,0
5.03,0.00, 1.00, 13.00,0,173.00, 235.00,1,0,0,0
5.04,0.00, 1.00, 13.00,0,173.00, 235.00,1,0,0,0
5.05,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,100
5.06,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,99
5.07,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,98
5.08,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,97
5.09,0.00, 1.00, 12.00,0,173.00, 235.00,1,0,0,96
5.1,0.00, 2.00, 12.00,0,173.00, 235.00,1,0,0,95
5.11,0.00, 2.00, 12.00,0,173.00, 235.00,1,0,0,94
5.12,0.00, 2.00, 12.00,0,171.00, 238.00,1,0,0,93
5.13,0.00, 2.00, 12.00,0,171.00, 238.00,1,0,0,92
5.14,0.00, 2.00, 12.00,0,169.00, 241.00,1,54,54,91
5.15,0.00, 2.00, 12.00,0,169.00, 241.00,1,54,54,90
5.16,0.00, 2.00, 12.00,0,169.00, 241.00,1,54,54,89
5.17,0.00, 2.00, 12.00,0,169.00, 241.00,1,54,54,88
5.18,0.00, 2.00, 12.00,0,169.00, 241.00,1,54,54,87
5.19,0.00, 2.00, 12.00,0,168.00, 244.00,1,54,54,86
5.2,0.00, 2.00, 12.00,0,168.00, 244.00,1,54,54,85
5.21,0.00, 1.00, 12.00,0,166.00, 247.00,1,54,54,84
5.22,0.00, 1.00, 12.00,0,166.00, 247.00,1,54,54,83
5.23,0.00, 1.00, 12.00,0,166.00, 247.00,1,54,54,82
5.24,0.00, 1.00, 12.00,0,164.00, 250.00,1,54,54,81
5.25,0.00, 1.00, 12.00,0,164.00, 250.00,1,54,54,80
5.26,0.00, 1.00, 12.00,0,164.00, 250.00,1,56,55,79
5.27,0.00, 1.00, 12.00,0,164.00, 250.00,1,56,55,78
5.28,0.00, 1.00, 12.00,0,162.00, 253.00,1,56,55,77
5.29,0.00, 1.00, 12.00,0,160.00, 256.00,1,56,55,76
5.3,0.00, 1.00, 12.00,0,160.00, 256.00,1,56,55,75
5.31,0.00, 1.00, 12.00,0,160.00, 256.00,1,56,55,74
5.32,0.00, 1.00, 12.00,0,160.00, 256.00,1,56,55,73
5.33,0.00, 1.00, 12.00,0,160.00, 256.00,1,56,55,72
5.34,0.00, 1.00, 12.00,0,157.00, 262.00,1,53,53,71
5.35,0.00, 1.00, 12.00,0,157.00, 262.00,1,53,53,70
5.36,0.00, 1.00, 12.00,0,157.00, 262.00,1,53,53,69
5.37,0.00, 1.00, 12.00,0,157.00, 262.00,1,53,53,68
5.38,0.00, 1.00, 12.00,0,157.00, 262.00,1,53,53,67
5.39,0.00, 1.00, 13.00,0,157.00, 262.00,1,53,53,66
5.4,0.00, 1.00, 13.00,0,157.00, 262.00,1,53,53,65
5.41,0.00, 1.00, 12.00,0,156.00, 265.00,1,53,53,64
5.42,0.00, 1.00, 12.00,0,156.00, 265.00,1,53,53,63
5.43,0.00, 1.00, 12.00,0,154.00, 268.00,1,53,53,62
5.44,0.00, 1.00, 12.00,0,154.00, 268.00,1,53,53,61
5.45,0.00, 1.00, 12.00,0,154.00, 268.00,1,53,53,60
5.46,0.00, 1.00, 12.00,0,152.00, 271.00,1,52,52,59
5.47,0.00, 1.00, 12.00,0,152.00, 271.00,1,52,52,58
5.48,0.00, 1.00, 12.00,0,152.00, 271.00,1,52,52,57
5.49,0.00, 1.00, 12.00,0,150.00, 274.00,1,52,52,56
5.5,0.00, 1.00, 12.00,0,150.00, 274.00,1,52,52,55
5.51,0.00, 1.00, 12.00,0,150.00, 274.00,1,52,52,54
5.52,0.00, 1.00, 12.00,0,150.00, 274.00,1,52,52,53
5.53,0.00, 1.00, 12.00,0,148.00, 277.00,1,52,52,52
5.54,0.00, 1.00, 12.00,0,148.00, 277.00,1,52,52,51
5.55,0.00, 1.00, 12.00,0,148.00, 277.00,1,52,52,50
5.56,0.00, 1.00, 12.00,0,148.00, 277.00,1,52,52,49
5.57,0.00, 1.00, 12.00,0,148.00, 277.00,1,52,52,48
5.58,0.00, 1.00, 12.00,0,146.00, 280.00,1,51,51,47
5.59,0.00, 1.00, 12.00,0,146.00, 280.00,1,51,51,46
5.6,0.00, 1.00, 12.00,0,145.00, 283.00,1,51,51,45
5.61,0.00, 1.00, 12.00,0,145.00, 283.00,1,51,51,44
5.62,0.00, 1.00, 12.00,0,145.00, 283.00,1,51,51,43
5.63,0.00, 1.00, 12.00,0,142.00, 285.00,1,51,51,42
5.64,0.00, 1.00, 12.00,0,142.00, 285.00,1,51,51,41
5.65,0.00, 1.00, 13.00,0,142.00, 288.00,1,51,51,40
5.66,0.00, 1.00, 13.00,0,142.00, 288.00,1,51,51,39
5.67,0.00, 1.00, 13.00,0,142.00, 288.00,1,51,51,38
5.68,0.00, 1.00, 13.00,0,142.00, 288.00,1,51,51,37
5.69,0.00, 1.00, 13.00,0,140.00, 291.00,1,51,51,36
5.7,0.00, 1.00, 13.00,0,140.00, 291.00,1,51,51,35
5.71,0.00, 1.00, 13.00,0,140.00, 291.00,1,51,51,34
5.72,0.00, 1.00, 13.00,0,137.00, 294.00,1,51,51,33
5.73,0.00, 1.00, 13.00,0,137.00, 294.00,1,51,51,32
5.74,0.00, 1.00, 13.00,0,137.00, 294.00,1,51,51,31
5.75,0.00, 0.00, 13.00,0,135.00, 300.00,1,50,50,30
5.76,0.00, 0.00, 13.00,0,135.00, 300.00,1,50,50,29
5.77,0.00, 0.00, 13.00,0,135.00, 300.00,1,50,50,28
5.78,0.00, 0.00, 13.00,0,135.00, 300.00,1,50,50,27
5.79,0.00, 0.00, 13.00,0,135.00, 300.00,1,50,50,26
5.8,0.00, 0.00, 16.00,0,133.00, 302.00,1,50,50,25
5.81,0.00, 0.00, 16.00,0,133.00, 302.00,1,50,50,24
5.82,0.00, 0.00, 16.00,0,133.00, 302.00,1,50,50,23
5.83,0.00, 0.00, 16.00,0,133.00, 302.00,1,50,50,22
5.84,0.00, 0.00, 42.00,0,132.00, 306.00,1,49,50,21
5.85,0.00, 0.00, 42.00,0,132.00, 306.00,1,49,50,20
5.86,0.00, 0.00, 42.00,0,132.00, 306.00,1,49,50,19
5.87,0.00, 0.00, 42.00,0,132.00, 306.00,1,49,50,18
5.88,0.00, 0.00, 42.00,0,132.00, 306.00,1,49,50,17
5.89,0.00, 0.00, 42.00,0,132.00, 306.00,1,49,50,16
5.9,0.00, 0.00, 42.00,0,132.00, 306.00,1,49,50,15
5.91,0.00, 0.00, 42.00,0,132.00, 306.00,1,49,50,14
5.92,0.00, 0.00, 47.00,0,131.00, 306.00,1,49,50,13
5.93,0.00, 0.00, 47.00,0,131.00, 306.00,1,49,50,12
5.94,0.00, 0.00, 47.00,0,131.00, 306.00,1,49,50,11
5.95,0.00, 0.00, 47.00,0,131.00, 306.00,1,49,50,10
5.96,0.00, 0.00, 45.00,0,131.00, 306.00,1,49,50,9
5.97,0.00, 0.00, 45.00,0,131.00, 306.00,1,49,50,8
5.98,0.00, 0.00, 45.00,0,131.00, 306.00,1,49,50,7
5.99,0.00, 0.00, 45.00,0,131.00, 306.00,1,49,50,6
6,0.00, 0.00, 45.00,0,131.00, 306.00,1,50,50,5
6.01,0.00, 0.00, 45.00,0,131.00, 306.00,1,50,50,4
6.02,0.00, 0.00, 45.00,0,131.00, 306.00,1,50,50,3
6.03,0.00, 0.00, 45.00,0,131.00, 306.00,1,50,50,2
6.04,0.00, 0.00, 45.00,0,131.00, 306.00,1,50,50,1
6.05,0.00, 0.00, 45.00,0,131.00, 306.00,1,50,50,0
6.06,0.00, 0.00, 45.00,0,131.00, 306.00,1,50,50,0
6.07,0.00, 0.00, 45.00,0,131.00, 306.00,1,50,50,0
6.08,0.00, 0.00, 45.00,0,131.00, 306.00,1,50,50,0
6.09,0.00, 0.00, 45.00,0,131.00, 306.00,1,50,50,0
6.1,0.00, 0.00, 46.00,0,131.00, 306.00,1,50,50,0
6.11,0.00, 1.00, 46.00,0,131.00, 306.00,1,50,50,0
6.12,0.00, 1.00, 46.00,0,131.00, 306.00,1,50,50,0
6.13,0.00, 1.00, 45.00,0,131.00, 306.00,1,50,50,0
6.14,0.00, 1.00, 45.00,0,131.00, 306.00,1,50,50,0
