Time,Euler0,Euler1,Euler2,ShakeLevel,PosX, PosY,OnMat,MotorSpeedL,MotorSpeedR,Collided
4.28,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.29,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.3,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.31,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.32,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.33,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.34,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.35,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.36,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.37,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.38,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.39,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.4,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.41,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.42,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.43,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.44,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.45,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.46,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.47,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.48,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.49,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.5,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.51,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.52,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.53,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.54,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.55,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.56,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.57,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.58,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.59,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.6,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.61,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.62,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.63,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.64,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.65,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.66,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.67,22.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.68,22.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.69,22.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.7,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.71,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.72,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.73,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.74,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.75,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.76,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.77,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.78,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.79,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.8,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
4.81,21.00, -12.00, -51.00,0,0.00, 0.00,1,-1,-1,0
