Time,Euler0,Euler1,Euler2,ShakeLevel,PosX, PosY,OnMat,MotorSpeedL,MotorSpeedR,Collided
3.92,-95.00, 10.00, -104.00,0,0.00, 0.00,1,-1,-1,0
3.93,-95.00, 10.00, -104.00,0,0.00, 0.00,1,-1,-1,0
3.94,-95.00, 10.00, -104.00,0,0.00, 0.00,1,-1,-1,0
3.95,-95.00, 10.00, -104.00,0,0.00, 0.00,1,-1,-1,0
3.96,-92.00, 7.00, -102.00,0,0.00, 0.00,1,-1,-1,0
3.97,-92.00, 7.00, -102.00,0,0.00, 0.00,1,-1,-1,0
3.98,-92.00, 5.00, -102.00,0,0.00, 0.00,1,-1,-1,0
3.99,-92.00, 5.00, -102.00,0,0.00, 0.00,1,-1,-1,0
4,-92.00, 4.00, -101.00,0,0.00, 0.00,1,-1,-1,0
4.01,-92.00, 4.00, -101.00,0,0.00, 0.00,1,-1,-1,0
4.02,-92.00, 4.00, -101.00,0,0.00, 0.00,1,-1,-1,0
4.03,-92.00, -4.00, -101.00,0,0.00, 0.00,1,-1,-1,0
4.04,-92.00, -4.00, -101.00,0,0.00, 0.00,1,-1,-1,0
4.05,-92.00, -7.00, -100.00,0,0.00, 0.00,1,-1,-1,0
4.06,-92.00, -11.00, -101.00,0,0.00, 0.00,1,-1,-1,0
4.07,-92.00, -11.00, -101.00,0,0.00, 0.00,1,-1,-1,0
4.08,-92.00, -15.00, -101.00,0,0.00, 0.00,1,-1,-1,0
4.09,-91.00, -24.00, -102.00,0,0.00, 0.00,1,-1,-1,0
4.1,-91.00, -24.00, -102.00,0,0.00, 0.00,1,-1,-1,0
4.11,-91.00, -24.00, -102.00,0,0.00, 0.00,1,-1,-1,0
4.12,-90.00, -28.00, -103.00,0,0.00, 0.00,1,-1,-1,0
4.13,-90.00, -27.00, -103.00,0,0.00, 0.00,1,-1,-1,0
4.14,-89.00, -27.00, -104.00,0,0.00, 0.00,1,-1,-1,0
4.15,-89.00, -27.00, -104.00,0,0.00, 0.00,1,-1,-1,0
4.16,-88.00, -26.00, -104.00,0,0.00, 0.00,1,-1,-1,0
4.17,-88.00, -26.00, -104.00,0,0.00, 0.00,1,-1,-1,0
4.18,-88.00, -26.00, -105.00,0,0.00, 0.00,1,-1,-1,0
4.19,-86.00, -25.00, -107.00,0,0.00, 0.00,1,-1,-1,0
4.2,-86.00, -25.00, -107.00,0,0.00, 0.00,1,-1,-1,0
4.21,-86.00, -25.00, -107.00,0,0.00, 0.00,1,-1,-1,0
4.22,-85.00, -25.00, -108.00,0,0.00, 0.00,1,-1,-1,0
4.23,-85.00, -25.00, -108.00,0,0.00, 0.00,1,-1,-1,0
4.24,-84.00, -24.00, -108.00,0,0.00, 0.00,1,-1,-1,0
4.25,-80.00, -24.00, -110.00,0,0.00, 0.00,1,-1,-1,0
4.26,-80.00, -24.00, -110.00,0,0.00, 0.00,1,-1,-1,0
4.27,-80.00, -24.00, -110.00,0,0.00, 0.00,1,-1,-1,0
4.28,-78.00, -24.00, -111.00,0,0.00, 0.00,1,-1,-1,0
4.29,-78.00, -24.00, -111.00,0,0.00, 0.00,1,-1,-1,0
4.3,-73.00, -20.00, -114.00,0,0.00, 0.00,1,-1,-1,0
4.31,-73.00, -20.00, -114.00,0,0.00, 0.00,1,-1,-1,0
4.32,-66.00, -13.00, -117.00,0,0.00, 0.00,1,-1,-1,0
4.33,-66.00, -13.00, -117.00,0,0.00, 0.00,1,-1,-1,0
4.34,-60.00, -7.00, -119.00,0,0.00, 0.00,1,-1,-1,0
4.35,-60.00, -7.00, -119.00,0,0.00, 0.00,1,-1,-1,0
4.36,-60.00, -7.00, -119.00,0,0.00, 0.00,1,-1,-1,0
4.37,-60.00, -7.00, -119.00,0,0.00, 0.00,1,-1,-1,0
4.38,-55.00, -2.00, -118.00,0,0.00, 0.00,1,-1,-1,0
4.39,-51.00, -1.00, -117.00,0,0.00, 0.00,1,-1,-1,0
4.4,-51.00, -1.00, -117.00,0,0.00, 0.00,1,-1,-1,0
4.41,-50.00, -1.00, -116.00,0,0.00, 0.00,1,-1,-1,0
4.42,-50.00, -1.00, -116.00,0,0.00, 0.00,1,-1,-1,0
4.43,-49.00, -1.00, -116.00,0,0.00, 0.00,1,-1,-1,0
4.44,-49.00, -1.00, -116.00,0,0.00, 0.00,1,-1,-1,0
4.45,-47.00, -1.00, -115.00,0,0.00, 0.00,1,-1,-1,0
4.46,-47.00, -1.00, -115.00,0,0.00, 0.00,1,-1,-1,0
4.47,-45.00, -1.00, -114.00,0,0.00, 0.00,1,-1,-1,0
4.48,-45.00, -1.00, -114.00,0,0.00, 0.00,1,-1,-1,0
4.49,-45.00, -1.00, -114.00,0,0.00, 0.00,1,-1,-1,0
4.5,-46.00, -1.00, -114.00,0,0.00, 0.00,1,-1,-1,0
4.51,-46.00, -1.00, -114.00,0,0.00, 0.00,1,-1,-1,0
4.52,-46.00, -1.00, -114.00,0,0.00, 0.00,1,-1,-1,0
4.53,-46.00, -1.00, -115.00,0,0.00, 0.00,1,-1,-1,0
4.54,-46.00, -1.00, -114.00,0,0.00, 0.00,1,-1,-1,0
4.55,-46.00, -1.00, -114.00,0,0.00, 0.00,1,-1,-1,0
4.56,-45.00, 0.00, -115.00,0,0.00, 0.00,1,-1,-1,0
4.57,-45.00, 0.00, -115.00,0,0.00, 0.00,1,-1,-1,0
4.58,-45.00, 0.00, -115.00,0,0.00, 0.00,1,-1,-1,0
4.59,-44.00, 0.00, -115.00,0,0.00, 0.00,1,-1,-1,0
4.6,-44.00, 0.00, -115.00,0,0.00, 0.00,1,-1,-1,0
4.61,-41.00, 1.00, -114.00,0,0.00, 0.00,1,-1,-1,0
4.62,-41.00, 1.00, -114.00,0,0.00, 0.00,1,-1,-1,0
4.63,-40.00, 1.00, -114.00,0,0.00, 0.00,1,-1,-1,0
4.64,-40.00, 1.00, -114.00,0,0.00, 0.00,1,-1,-1,0
4.65,-39.00, 1.00, -114.00,0,0.00, 0.00,1,-1,-1,0
4.66,-39.00, 1.00, -114.00,0,0.00, 0.00,1,-1,-1,0
4.67,-39.00, 1.00, -114.00,0,0.00, 0.00,1,-1,-1,0
4.68,-36.00, 2.00, -114.00,0,0.00, 0.00,1,-1,-1,0
4.69,-36.00, 2.00, -114.00,0,0.00, 0.00,1,-1,-1,0
4.7,-35.00, 3.00, -114.00,0,0.00, 0.00,1,-1,-1,0
4.71,-35.00, 3.00, -114.00,0,0.00, 0.00,1,-1,-1,0
4.72,-35.00, 3.00, -113.00,0,0.00, 0.00,1,-1,-1,0
