Time,Euler0,Euler1,Euler2,ShakeLevel,PosX, PosY,OnMat,MotorSpeedL,MotorSpeedR,Collided
4.05,-120.00, -33.00, 125.00,0,0.00, 0.00,1,-1,-1,0
4.06,-120.00, -33.00, 125.00,0,0.00, 0.00,1,-1,-1,0
4.07,-120.00, -33.00, 125.00,0,0.00, 0.00,1,-1,-1,0
4.08,-120.00, -33.00, 125.00,0,0.00, 0.00,1,-1,-1,0
4.09,-121.00, -33.00, 126.00,0,0.00, 0.00,1,-1,-1,0
4.1,-121.00, -33.00, 126.00,0,0.00, 0.00,1,-1,-1,0
4.11,-121.00, -33.00, 126.00,0,0.00, 0.00,1,-1,-1,0
4.12,-125.00, -34.00, 129.00,0,0.00, 0.00,1,-1,-1,0
4.13,-125.00, -34.00, 129.00,0,0.00, 0.00,1,-1,-1,0
4.14,-125.00, -34.00, 129.00,0,0.00, 0.00,1,-1,-1,0
4.15,-125.00, -34.00, 129.00,0,0.00, 0.00,1,-1,-1,0
4.16,-125.00, -34.00, 129.00,0,0.00, 0.00,1,-1,-1,0
4.17,-126.00, -35.00, 130.00,0,0.00, 0.00,1,-1,-1,0
4.18,-127.00, -36.00, 131.00,0,0.00, 0.00,1,-1,-1,0
4.19,-127.00, -36.00, 131.00,0,0.00, 0.00,1,-1,-1,0
4.2,-130.00, -38.00, 134.00,0,0.00, 0.00,1,-1,-1,0
4.21,-130.00, -38.00, 134.00,0,0.00, 0.00,1,-1,-1,0
4.22,-132.00, -39.00, 136.00,0,0.00, 0.00,1,-1,-1,0
4.23,-132.00, -39.00, 136.00,0,0.00, 0.00,1,-1,-1,0
4.24,-133.00, -39.00, 138.00,0,0.00, 0.00,1,-1,-1,0
4.25,-133.00, -39.00, 138.00,0,0.00, 0.00,1,-1,-1,0
4.26,-133.00, -39.00, 138.00,0,0.00, 0.00,1,-1,-1,0
4.27,-134.00, -40.00, 139.00,0,0.00, 0.00,1,-1,-1,0
4.28,-134.00, -40.00, 139.00,0,0.00, 0.00,1,-1,-1,0
4.29,-136.00, -42.00, 142.00,0,0.00, 0.00,1,-1,-1,0
4.3,-136.00, -42.00, 142.00,0,0.00, 0.00,1,-1,-1,0
4.31,-136.00, -42.00, 142.00,0,0.00, 0.00,1,-1,-1,0
4.32,-146.00, -48.00, 146.00,0,0.00, 0.00,1,-1,-1,0
4.33,-146.00, -48.00, 146.00,0,0.00, 0.00,1,-1,-1,0
