Time,Euler0,Euler1,Euler2,ShakeLevel,PosX, PosY,OnMat,MotorSpeedL,MotorSpeedR,Collided
4.12,-18.00, -21.00, -47.00,2,0.00, 0.00,1,-1,-1,0
4.13,-17.00, -22.00, -47.00,1,0.00, 0.00,1,-1,-1,0
4.14,-17.00, -22.00, -47.00,1,0.00, 0.00,1,-1,-1,0
4.15,-17.00, -24.00, -50.00,1,0.00, 0.00,1,-1,-1,0
4.16,-14.00, -27.00, -55.00,1,0.00, 0.00,1,-1,-1,0
4.17,-14.00, -27.00, -55.00,1,0.00, 0.00,1,-1,-1,0
4.18,-14.00, -27.00, -55.00,1,0.00, 0.00,1,-1,-1,0
4.19,-8.00, -30.00, -64.00,1,0.00, 0.00,1,-1,-1,0
4.2,-8.00, -30.00, -64.00,1,0.00, 0.00,1,-1,-1,0
4.21,0.00, -35.00, -74.00,1,0.00, 0.00,1,-1,-1,0
4.22,0.00, -35.00, -74.00,1,0.00, 0.00,1,-1,-1,0
4.23,4.00, -37.00, -80.00,1,0.00, 0.00,1,-1,-1,0
4.24,8.00, -39.00, -87.00,1,0.00, 0.00,1,-1,-1,0
4.25,12.00, -41.00, -94.00,1,0.00, 0.00,1,-1,-1,0
4.26,12.00, -41.00, -94.00,1,0.00, 0.00,1,-1,-1,0
4.27,11.00, -53.00, -97.00,1,0.00, 0.00,1,-1,-1,100
4.28,11.00, -53.00, -97.00,1,0.00, 0.00,1,-1,-1,99
4.29,11.00, -53.00, -97.00,1,0.00, 0.00,1,-1,-1,98
4.3,8.00, -57.00, -92.00,2,0.00, 0.00,1,-1,-1,97
4.31,8.00, -57.00, -92.00,2,0.00, 0.00,1,-1,-1,96
4.32,-5.00, -56.00, -75.00,2,0.00, 0.00,1,-1,-1,95
4.33,-9.00, -52.00, -69.00,2,0.00, 0.00,1,-1,-1,94
4.34,-9.00, -52.00, -69.00,2,0.00, 0.00,1,-1,-1,93
4.35,-12.00, -46.00, -66.00,2,0.00, 0.00,1,-1,-1,92
4.36,-18.00, -35.00, -60.00,2,0.00, 0.00,1,-1,-1,91
4.37,-18.00, -35.00, -60.00,2,0.00, 0.00,1,-1,-1,90
4.38,-18.00, -35.00, -60.00,2,0.00, 0.00,1,-1,-1,89
4.39,-21.00, -26.00, -55.00,1,0.00, 0.00,1,-1,-1,88
4.4,-21.00, -26.00, -55.00,1,0.00, 0.00,1,-1,-1,87
4.41,-21.00, -21.00, -54.00,1,0.00, 0.00,1,-1,-1,86
4.42,-21.00, -21.00, -54.00,1,0.00, 0.00,1,-1,-1,85
4.43,-20.00, -21.00, -54.00,1,0.00, 0.00,1,-1,-1,84
4.44,-18.00, -25.00, -56.00,1,0.00, 0.00,1,-1,-1,83
4.45,-18.00, -25.00, -56.00,1,0.00, 0.00,1,-1,-1,82
4.46,-16.00, -28.00, -59.00,1,0.00, 0.00,1,-1,-1,81
4.47,-16.00, -28.00, -59.00,1,0.00, 0.00,1,-1,-1,80
4.48,-5.00, -34.00, -72.00,0,0.00, 0.00,1,-1,-1,79
4.49,-5.00, -34.00, -72.00,0,0.00, 0.00,1,-1,-1,78
4.5,-5.00, -34.00, -72.00,0,0.00, 0.00,1,-1,-1,77
4.51,-5.00, -34.00, -72.00,0,0.00, 0.00,1,-1,-1,76
4.52,-5.00, -34.00, -72.00,0,0.00, 0.00,1,-1,-1,75
4.53,10.00, -40.00, -93.00,1,0.00, 0.00,1,-1,-1,74
4.54,10.00, -40.00, -93.00,1,0.00, 0.00,1,-1,-1,73
4.55,13.00, -43.00, -98.00,1,0.00, 0.00,1,-1,-1,72
4.56,13.00, -43.00, -98.00,1,0.00, 0.00,1,-1,-1,71
4.57,12.00, -46.00, -99.00,1,0.00, 0.00,1,-1,-1,70
