Time,Euler0,Euler1,Euler2,ShakeLevel,PosX, PosY,OnMat,MotorSpeedL,MotorSpeedR,Collided
4.11,-83.00, 4.00, -11.00,0,0.00, 0.00,1,-1,-1,100
4.12,-83.00, 4.00, -11.00,0,0.00, 0.00,1,-1,-1,99
4.13,-78.00, 4.00, -12.00,0,0.00, 0.00,1,-1,-1,98
4.14,-78.00, 4.00, -12.00,0,0.00, 0.00,1,-1,-1,97
4.15,-78.00, 4.00, -12.00,0,0.00, 0.00,1,-1,-1,96
4.16,-49.00, -2.00, -16.00,0,0.00, 0.00,1,-1,-1,100
4.17,-49.00, -2.00, -16.00,0,0.00, 0.00,1,-1,-1,99
4.18,-28.00, 1.00, -25.00,1,0.00, 0.00,1,-1,-1,98
4.19,-28.00, 1.00, -25.00,1,0.00, 0.00,1,-1,-1,97
4.2,-18.00, 17.00, -35.00,1,0.00, 0.00,1,-1,-1,96
4.21,-12.00, 27.00, -40.00,2,0.00, 0.00,1,-1,-1,95
4.22,-12.00, 27.00, -40.00,2,0.00, 0.00,1,-1,-1,94
4.23,-4.00, 26.00, -37.00,3,0.00, 0.00,1,-1,-1,93
4.24,-4.00, 26.00, -35.00,3,0.00, 0.00,1,-1,-1,92
4.25,-4.00, 26.00, -34.00,3,0.00, 0.00,1,-1,-1,91
4.26,-4.00, 26.00, -34.00,3,0.00, 0.00,1,-1,-1,90
4.27,-7.00, 28.00, -31.00,3,0.00, 0.00,1,-1,-1,89
4.28,-7.00, 28.00, -31.00,3,0.00, 0.00,1,-1,-1,88
4.29,-7.00, 28.00, -31.00,3,0.00, 0.00,1,-1,-1,87
4.3,-9.00, 28.00, -29.00,2,0.00, 0.00,1,-1,-1,86
4.31,-11.00, 30.00, -27.00,1,0.00, 0.00,1,-1,-1,85
4.32,-11.00, 30.00, -27.00,1,0.00, 0.00,1,-1,-1,84
4.33,-12.00, 31.00, -26.00,1,0.00, 0.00,1,-1,-1,83
4.34,-13.00, 32.00, -25.00,1,0.00, 0.00,1,-1,-1,82
4.35,-13.00, 32.00, -25.00,1,0.00, 0.00,1,-1,-1,81
4.36,-15.00, 34.00, -22.00,0,0.00, 0.00,1,-1,-1,80
4.37,-15.00, 34.00, -22.00,0,0.00, 0.00,1,-1,-1,79
4.38,-13.00, 36.00, -20.00,0,0.00, 0.00,1,-1,-1,78
4.39,-13.00, 36.00, -20.00,0,0.00, 0.00,1,-1,-1,77
4.4,-12.00, 38.00, -21.00,0,0.00, 0.00,1,-1,-1,76
4.41,-12.00, 38.00, -21.00,0,0.00, 0.00,1,-1,-1,75
4.42,-12.00, 40.00, -22.00,0,0.00, 0.00,1,-1,-1,74
4.43,-12.00, 40.00, -22.00,0,0.00, 0.00,1,-1,-1,73
4.44,-21.00, 46.00, -30.00,0,0.00, 0.00,1,-1,-1,72
4.45,-21.00, 46.00, -30.00,0,0.00, 0.00,1,-1,-1,71
4.46,-21.00, 46.00, -30.00,0,0.00, 0.00,1,-1,-1,70
4.47,-26.00, 48.00, -34.00,0,0.00, 0.00,1,-1,-1,69
4.48,-42.00, 51.00, -51.00,0,0.00, 0.00,1,-1,-1,68
4.49,-42.00, 51.00, -51.00,0,0.00, 0.00,1,-1,-1,67
4.5,-49.00, 50.00, -57.00,0,0.00, 0.00,1,-1,-1,66
4.51,-49.00, 50.00, -57.00,0,0.00, 0.00,1,-1,-1,65
4.52,-49.00, 50.00, -57.00,0,0.00, 0.00,1,-1,-1,64
4.53,-55.00, 48.00, -63.00,0,0.00, 0.00,1,-1,-1,63
4.54,-68.00, 42.00, -77.00,0,0.00, 0.00,1,-1,-1,62
4.55,-75.00, 38.00, -84.00,0,0.00, 0.00,1,-1,-1,61
4.56,-75.00, 38.00, -84.00,0,0.00, 0.00,1,-1,-1,60
4.57,-80.00, 33.00, -91.00,0,0.00, 0.00,1,-1,-1,59
4.58,-84.00, 27.00, -97.00,0,0.00, 0.00,1,-1,-1,58
4.59,-84.00, 27.00, -97.00,0,0.00, 0.00,1,-1,-1,57
4.6,-89.00, 16.00, -106.00,0,0.00, 0.00,1,-1,-1,100
4.61,-91.00, 10.00, -110.00,0,0.00, 0.00,1,-1,-1,99
4.62,-91.00, 10.00, -110.00,0,0.00, 0.00,1,-1,-1,98
4.63,-94.00, 8.00, -111.00,0,0.00, 0.00,1,-1,-1,97
4.64,-105.00, 19.00, -107.00,1,0.00, 0.00,1,-1,-1,96
4.65,-105.00, 19.00, -107.00,1,0.00, 0.00,1,-1,-1,95
4.66,-108.00, 17.00, -107.00,2,0.00, 0.00,1,-1,-1,94
4.67,-109.00, 19.00, -106.00,2,0.00, 0.00,1,-1,-1,93
4.68,-109.00, 19.00, -106.00,2,0.00, 0.00,1,-1,-1,92
4.69,-109.00, 19.00, -106.00,2,0.00, 0.00,1,-1,-1,91
4.7,-109.00, 20.00, -106.00,3,0.00, 0.00,1,-1,-1,90
4.71,-109.00, 20.00, -106.00,3,0.00, 0.00,1,-1,-1,89
4.72,-110.00, 20.00, -106.00,3,0.00, 0.00,1,-1,-1,88
4.73,-110.00, 20.00, -106.00,3,0.00, 0.00,1,-1,-1,87
4.74,-109.00, 21.00, -107.00,2,0.00, 0.00,1,-1,-1,86
4.75,-109.00, 21.00, -107.00,2,0.00, 0.00,1,-1,-1,85
4.76,-109.00, 22.00, -108.00,2,0.00, 0.00,1,-1,-1,84
4.77,-109.00, 22.00, -108.00,2,0.00, 0.00,1,-1,-1,83
4.78,-107.00, 25.00, -114.00,1,0.00, 0.00,1,-1,-1,82
4.79,-106.00, 27.00, -119.00,0,0.00, 0.00,1,-1,-1,81
4.8,-106.00, 27.00, -119.00,0,0.00, 0.00,1,-1,-1,80
4.81,-106.00, 29.00, -124.00,0,0.00, 0.00,1,-1,-1,79
4.82,-107.00, 33.00, -138.00,0,0.00, 0.00,1,-1,-1,78
4.83,-108.00, 35.00, -145.00,0,0.00, 0.00,1,-1,-1,77
4.84,-108.00, 35.00, -145.00,0,0.00, 0.00,1,-1,-1,76
4.85,-108.00, 37.00, -151.00,0,0.00, 0.00,1,-1,-1,75
4.86,-109.00, 40.00, -161.00,0,0.00, 0.00,1,-1,-1,74
4.87,-109.00, 40.00, -161.00,0,0.00, 0.00,1,-1,-1,73
4.88,-109.00, 40.00, -161.00,0,0.00, 0.00,1,-1,-1,72
4.89,-109.00, 40.00, -161.00,0,0.00, 0.00,1,-1,-1,71
4.9,-109.00, 40.00, -161.00,0,0.00, 0.00,1,-1,-1,70
