Time,Euler0,Euler1,Euler2,ShakeLevel,PosX, PosY,OnMat,MotorSpeedL,MotorSpeedR,Collided
4.19,95.00, 21.00, 13.00,0,0.00, 0.00,1,-1,-1,0
4.2,95.00, 21.00, 13.00,0,0.00, 0.00,1,-1,-1,0
4.21,95.00, 21.00, 13.00,0,0.00, 0.00,1,-1,-1,0
4.22,95.00, 21.00, 13.00,0,0.00, 0.00,1,-1,-1,0
4.23,95.00, 21.00, 13.00,0,0.00, 0.00,1,-1,-1,0
4.24,95.00, 21.00, 13.00,0,0.00, 0.00,1,-1,-1,0
4.25,95.00, 20.00, 13.00,0,0.00, 0.00,1,-1,-1,0
4.26,95.00, 20.00, 13.00,0,0.00, 0.00,1,-1,-1,0
4.27,96.00, 19.00, 13.00,0,0.00, 0.00,1,-1,-1,0
4.28,96.00, 19.00, 13.00,0,0.00, 0.00,1,-1,-1,0
4.29,96.00, 19.00, 13.00,0,0.00, 0.00,1,-1,-1,0
4.3,96.00, 19.00, 13.00,0,0.00, 0.00,1,-1,-1,0
4.31,96.00, 19.00, 13.00,0,0.00, 0.00,1,-1,-1,0
4.32,97.00, 18.00, 13.00,0,0.00, 0.00,1,-1,-1,0
4.33,97.00, 18.00, 13.00,0,0.00, 0.00,1,-1,-1,0
4.34,98.00, 17.00, 13.00,0,0.00, 0.00,1,-1,-1,0
4.35,98.00, 17.00, 13.00,0,0.00, 0.00,1,-1,-1,0
4.36,98.00, 17.00, 12.00,0,0.00, 0.00,1,-1,-1,0
4.37,98.00, 17.00, 12.00,0,0.00, 0.00,1,-1,-1,0
4.38,99.00, 16.00, 12.00,0,0.00, 0.00,1,-1,-1,0
4.39,99.00, 16.00, 12.00,0,0.00, 0.00,1,-1,-1,0
4.4,99.00, 16.00, 12.00,0,0.00, 0.00,1,-1,-1,0
4.41,100.00, 16.00, 12.00,0,0.00, 0.00,1,-1,-1,0
4.42,100.00, 16.00, 12.00,0,0.00, 0.00,1,-1,-1,0
4.43,100.00, 16.00, 12.00,0,0.00, 0.00,1,-1,-1,0
4.44,101.00, 17.00, 12.00,0,0.00, 0.00,1,-1,-1,0
4.45,101.00, 17.00, 12.00,0,0.00, 0.00,1,-1,-1,0
4.46,101.00, 17.00, 12.00,0,0.00, 0.00,1,-1,-1,0
4.47,101.00, 17.00, 12.00,0,0.00, 0.00,1,-1,-1,0
4.48,101.00, 18.00, 12.00,0,0.00, 0.00,1,-1,-1,0
4.49,101.00, 18.00, 12.00,0,0.00, 0.00,1,-1,-1,0
4.5,101.00, 18.00, 12.00,0,0.00, 0.00,1,-1,-1,0
4.51,101.00, 18.00, 12.00,0,0.00, 0.00,1,-1,-1,0
4.52,101.00, 19.00, 12.00,0,0.00, 0.00,1,-1,-1,0
4.53,101.00, 19.00, 12.00,0,0.00, 0.00,1,-1,-1,0
