Time,Euler0,Euler1,Euler2,ShakeLevel,PosX, PosY,OnMat,MotorSpeedL,MotorSpeedR,Collided
3.93,105.00, -29.00, 3.00,0,0.00, 0.00,1,-1,-1,0
3.94,105.00, -29.00, 3.00,0,0.00, 0.00,1,-1,-1,0
3.95,105.00, -29.00, 3.00,0,0.00, 0.00,1,-1,-1,0
3.96,106.00, -29.00, 3.00,0,0.00, 0.00,1,-1,-1,0
3.97,106.00, -29.00, 3.00,0,0.00, 0.00,1,-1,-1,0
3.98,107.00, -29.00, 2.00,0,0.00, 0.00,1,-1,-1,0
3.99,109.00, -29.00, 2.00,0,0.00, 0.00,1,-1,-1,0
4,109.00, -29.00, 2.00,0,0.00, 0.00,1,-1,-1,0
4.01,111.00, -29.00, 1.00,0,0.00, 0.00,1,-1,-1,0
4.02,112.00, -29.00, 1.00,0,0.00, 0.00,1,-1,-1,0
4.03,112.00, -29.00, 1.00,0,0.00, 0.00,1,-1,-1,0
4.04,112.00, -29.00, 1.00,0,0.00, 0.00,1,-1,-1,0
4.05,115.00, -29.00, -1.00,0,0.00, 0.00,1,-1,-1,0
4.06,115.00, -29.00, -1.00,0,0.00, 0.00,1,-1,-1,0
4.07,115.00, -29.00, -1.00,0,0.00, 0.00,1,-1,-1,0
4.08,118.00, -29.00, -1.00,0,0.00, 0.00,1,-1,-1,0
4.09,118.00, -29.00, -1.00,0,0.00, 0.00,1,-1,-1,0
4.1,119.00, -29.00, -1.00,0,0.00, 0.00,1,-1,-1,0
4.11,119.00, -29.00, 0.00,0,0.00, 0.00,1,-1,-1,0
4.12,119.00, -29.00, 0.00,0,0.00, 0.00,1,-1,-1,0
4.13,120.00, -29.00, 0.00,0,0.00, 0.00,1,-1,-1,0
4.14,120.00, -29.00, 0.00,0,0.00, 0.00,1,-1,-1,0
4.15,121.00, -29.00, 0.00,0,0.00, 0.00,1,-1,-1,0
4.16,123.00, -29.00, 1.00,0,0.00, 0.00,1,-1,-1,0
4.17,123.00, -29.00, 1.00,0,0.00, 0.00,1,-1,-1,0
4.18,123.00, -29.00, 1.00,0,0.00, 0.00,1,-1,-1,0
4.19,126.00, -29.00, 2.00,0,0.00, 0.00,1,-1,-1,0
4.2,126.00, -29.00, 2.00,0,0.00, 0.00,1,-1,-1,0
4.21,126.00, -29.00, 2.00,0,0.00, 0.00,1,-1,-1,0
4.22,126.00, -29.00, 2.00,0,0.00, 0.00,1,-1,-1,0
4.23,128.00, -29.00, 3.00,0,0.00, 0.00,1,-1,-1,0
