Time,Euler0,Euler1,Euler2,ShakeLevel,PosX, PosY,OnMat,MotorSpeedL,MotorSpeedR,Collided
4.73,-159.00, 53.00, 77.00,0,0.00, 0.00,1,-1,-1,0
4.74,-159.00, 53.00, 77.00,0,0.00, 0.00,1,-1,-1,0
4.75,-165.00, 52.00, 69.00,0,0.00, 0.00,1,-1,-1,0
4.76,-165.00, 52.00, 69.00,0,0.00, 0.00,1,-1,-1,0
4.77,-171.00, 50.00, 62.00,0,0.00, 0.00,1,-1,-1,0
4.78,-171.00, 50.00, 62.00,0,0.00, 0.00,1,-1,-1,0
4.79,-171.00, 50.00, 62.00,0,0.00, 0.00,1,-1,-1,0
4.8,-177.00, 48.00, 56.00,0,0.00, 0.00,1,-1,-1,0
4.81,-179.00, 46.00, 54.00,0,0.00, 0.00,1,-1,-1,0
4.82,-179.00, 46.00, 54.00,0,0.00, 0.00,1,-1,-1,0
4.83,178.00, 45.00, 51.00,0,0.00, 0.00,1,-1,-1,0
4.84,174.00, 42.00, 46.00,0,0.00, 0.00,1,-1,-1,0
4.85,174.00, 42.00, 46.00,0,0.00, 0.00,1,-1,-1,0
4.86,172.00, 41.00, 44.00,0,0.00, 0.00,1,-1,-1,0
4.87,172.00, 41.00, 44.00,0,0.00, 0.00,1,-1,-1,0
4.88,170.00, 39.00, 41.00,0,0.00, 0.00,1,-1,-1,0
4.89,166.00, 35.00, 37.00,0,0.00, 0.00,1,-1,-1,0
4.9,162.00, 32.00, 33.00,0,0.00, 0.00,1,-1,-1,0
4.91,162.00, 32.00, 33.00,0,0.00, 0.00,1,-1,-1,0
4.92,162.00, 32.00, 33.00,0,0.00, 0.00,1,-1,-1,0
4.93,162.00, 32.00, 33.00,0,0.00, 0.00,1,-1,-1,0
4.94,154.00, 28.00, 25.00,0,0.00, 0.00,1,-1,-1,0
4.95,154.00, 28.00, 25.00,0,0.00, 0.00,1,-1,-1,0
4.96,151.00, 26.00, 21.00,0,0.00, 0.00,1,-1,-1,0
4.97,146.00, 23.00, 14.00,0,0.00, 0.00,1,-1,-1,0
4.98,146.00, 23.00, 14.00,0,0.00, 0.00,1,-1,-1,0
4.99,143.00, 21.00, 10.00,0,0.00, 0.00,1,-1,-1,0
5,143.00, 21.00, 10.00,0,0.00, 0.00,1,-1,-1,0
5.01,140.00, 19.00, 6.00,0,0.00, 0.00,1,-1,-1,0
5.02,133.00, 16.00, -2.00,0,0.00, 0.00,1,-1,-1,0
5.03,133.00, 16.00, -2.00,0,0.00, 0.00,1,-1,-1,0
5.04,128.00, 14.00, -6.00,0,0.00, 0.00,1,-1,-1,0
5.05,128.00, 14.00, -6.00,0,0.00, 0.00,1,-1,-1,0
5.06,124.00, 12.00, -9.00,0,0.00, 0.00,1,-1,-1,0
5.07,114.00, 8.00, -15.00,0,0.00, 0.00,1,-1,-1,0
5.08,114.00, 8.00, -15.00,0,0.00, 0.00,1,-1,-1,0
5.09,109.00, 5.00, -18.00,0,0.00, 0.00,1,-1,-1,0
5.1,103.00, 3.00, -21.00,0,0.00, 0.00,1,-1,-1,0
5.11,103.00, 3.00, -21.00,0,0.00, 0.00,1,-1,-1,0
5.12,87.00, -4.00, -28.00,0,0.00, 0.00,1,-1,-1,0
5.13,87.00, -4.00, -28.00,0,0.00, 0.00,1,-1,-1,0
5.14,82.00, -7.00, -29.00,0,0.00, 0.00,1,-1,-1,0
5.15,76.00, -9.00, -30.00,0,0.00, 0.00,1,-1,-1,0
5.16,76.00, -9.00, -30.00,0,0.00, 0.00,1,-1,-1,0
5.17,66.00, -12.00, -31.00,0,0.00, 0.00,1,-1,-1,0
5.18,66.00, -12.00, -31.00,0,0.00, 0.00,1,-1,-1,0
5.19,61.00, -14.00, -31.00,0,0.00, 0.00,1,-1,-1,0
5.2,56.00, -14.00, -32.00,0,0.00, 0.00,1,-1,-1,0
5.21,56.00, -14.00, -32.00,0,0.00, 0.00,1,-1,-1,0
5.22,44.00, -16.00, -33.00,0,0.00, 0.00,1,-1,-1,0
