Time,Euler0,Euler1,Euler2,ShakeLevel,PosX, PosY,OnMat,MotorSpeedL,MotorSpeedR,Collided
4.01,13.00, -2.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.02,13.00, -2.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.03,13.00, -2.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.04,13.00, -2.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.05,13.00, -2.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.06,13.00, -2.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.07,13.00, -2.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.08,13.00, -2.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.09,13.00, -2.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.1,13.00, -2.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.11,13.00, -2.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.12,13.00, -2.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.13,13.00, -2.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.14,13.00, -2.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.15,13.00, -2.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.16,13.00, -2.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.17,13.00, -2.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.18,13.00, -2.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.19,13.00, -2.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.2,13.00, -2.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.21,13.00, -2.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.22,13.00, -1.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.23,13.00, -2.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.24,13.00, -2.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.25,13.00, -2.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.26,13.00, -2.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.27,13.00, -2.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.28,13.00, -2.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.29,14.00, -1.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.3,14.00, -1.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.31,14.00, -1.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.32,14.00, -1.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.33,14.00, -1.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.34,13.00, -1.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.35,13.00, -1.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.36,13.00, -2.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.37,13.00, -2.00, -145.00,0,0.00, 0.00,1,-1,-1,0
4.38,13.00, -1.00, -145.00,0,0.00, 0.00,1,-1,-1,0
