Time,Euler0,Euler1,Euler2,ShakeLevel,PosX, PosY,OnMat,MotorSpeedL,MotorSpeedR,Collided
3.94,67.00, 51.00, 104.00,0,0.00, 0.00,1,-1,-1,0
3.95,67.00, 51.00, 104.00,0,0.00, 0.00,1,-1,-1,0
3.96,58.00, 50.00, 89.00,0,0.00, 0.00,1,-1,-1,0
3.97,38.00, 40.00, 52.00,0,0.00, 0.00,1,-1,-1,0
3.98,38.00, 40.00, 52.00,0,0.00, 0.00,1,-1,-1,0
3.99,28.00, 23.00, 25.00,0,0.00, 0.00,1,-1,-1,0
4,28.00, 23.00, 25.00,0,0.00, 0.00,1,-1,-1,0
4.01,28.00, 23.00, 25.00,0,0.00, 0.00,1,-1,-1,0
4.02,26.00, 17.00, 17.00,0,0.00, 0.00,1,-1,-1,0
4.03,26.00, 17.00, 17.00,0,0.00, 0.00,1,-1,-1,0
4.04,26.00, 17.00, 17.00,0,0.00, 0.00,1,-1,-1,0
4.05,26.00, 11.00, 9.00,0,0.00, 0.00,1,-1,-1,0
4.06,26.00, 5.00, 2.00,0,0.00, 0.00,1,-1,-1,0
4.07,26.00, 5.00, 2.00,0,0.00, 0.00,1,-1,-1,0
4.08,26.00, -1.00, -5.00,0,0.00, 0.00,1,-1,-1,0
4.09,29.00, -13.00, -20.00,0,0.00, 0.00,1,-1,-1,0
4.1,35.00, -24.00, -37.00,0,0.00, 0.00,1,-1,-1,0
4.11,35.00, -24.00, -37.00,0,0.00, 0.00,1,-1,-1,0
4.12,39.00, -28.00, -46.00,0,0.00, 0.00,1,-1,-1,0
4.13,39.00, -28.00, -46.00,0,0.00, 0.00,1,-1,-1,0
4.14,44.00, -32.00, -56.00,0,0.00, 0.00,1,-1,-1,0
4.15,56.00, -36.00, -79.00,0,0.00, 0.00,1,-1,-1,100
4.16,56.00, -36.00, -79.00,0,0.00, 0.00,1,-1,-1,99
4.17,60.00, -40.00, -90.00,0,0.00, 0.00,1,-1,-1,98
4.18,54.00, -38.00, -100.00,1,0.00, 0.00,1,-1,-1,97
4.19,39.00, -36.00, -105.00,1,0.00, 0.00,1,-1,-1,96
4.2,18.00, -59.00, -100.00,4,0.00, 0.00,1,-1,-1,95
4.21,18.00, -59.00, -100.00,4,0.00, 0.00,1,-1,-1,94
4.22,18.00, -59.00, -100.00,4,0.00, 0.00,1,-1,-1,93
4.23,18.00, -59.00, -100.00,4,0.00, 0.00,1,-1,-1,92
4.24,18.00, -62.00, -99.00,4,0.00, 0.00,1,-1,-1,91
4.25,18.00, -62.00, -99.00,4,0.00, 0.00,1,-1,-1,90
4.26,18.00, -62.00, -100.00,4,0.00, 0.00,1,-1,-1,89
4.27,18.00, -62.00, -100.00,4,0.00, 0.00,1,-1,-1,88
4.28,18.00, -62.00, -100.00,4,0.00, 0.00,1,-1,-1,87
4.29,21.00, -61.00, -108.00,3,0.00, 0.00,1,-1,-1,86
4.3,22.00, -61.00, -110.00,3,0.00, 0.00,1,-1,-1,85
4.31,22.00, -61.00, -110.00,3,0.00, 0.00,1,-1,-1,84
4.32,24.00, -60.00, -112.00,1,0.00, 0.00,1,-1,-1,83
4.33,26.00, -61.00, -114.00,1,0.00, 0.00,1,-1,-1,82
4.34,31.00, -62.00, -118.00,0,0.00, 0.00,1,-1,-1,81
4.35,31.00, -62.00, -118.00,0,0.00, 0.00,1,-1,-1,80
4.36,35.00, -62.00, -121.00,0,0.00, 0.00,1,-1,-1,79
4.37,35.00, -62.00, -121.00,0,0.00, 0.00,1,-1,-1,78
4.38,38.00, -63.00, -124.00,0,0.00, 0.00,1,-1,-1,77
4.39,47.00, -63.00, -130.00,0,0.00, 0.00,1,-1,-1,76
4.4,47.00, -63.00, -130.00,0,0.00, 0.00,1,-1,-1,75
4.41,53.00, -63.00, -134.00,0,0.00, 0.00,1,-1,-1,74
4.42,58.00, -62.00, -138.00,0,0.00, 0.00,1,-1,-1,73
4.43,58.00, -62.00, -138.00,0,0.00, 0.00,1,-1,-1,72
4.44,66.00, -61.00, -142.00,0,0.00, 0.00,1,-1,-1,71
