Time,Euler0,Euler1,Euler2,ShakeLevel,PosX, PosY,OnMat,MotorSpeedL,MotorSpeedR,Collided
4.18,-27.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.19,-27.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.2,-27.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.21,-27.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.22,-27.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.23,-27.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.24,-27.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.25,-27.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.26,-27.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.27,-27.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.28,-27.00, -4.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.29,-27.00, -4.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.3,-27.00, -4.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.31,-27.00, -4.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.32,-27.00, -4.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.33,-27.00, -4.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.34,-27.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.35,-27.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.36,-27.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.37,-27.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.38,-27.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.39,-27.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.4,-27.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.41,-27.00, -4.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.42,-27.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.43,-27.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.44,-27.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.45,-27.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.46,-27.00, -4.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.47,-27.00, -4.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.48,-27.00, -4.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.49,-28.00, -4.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.5,-28.00, -4.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.51,-27.00, -4.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.52,-27.00, -4.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.53,-27.00, -4.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.54,-28.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.55,-28.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.56,-28.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.57,-28.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.58,-28.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.59,-28.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.6,-28.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.61,-28.00, -4.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.62,-28.00, -4.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.63,-28.00, -4.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.64,-28.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.65,-28.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.66,-28.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.67,-28.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.68,-28.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.69,-28.00, -4.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.7,-28.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.71,-28.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.72,-27.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.73,-27.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.74,-27.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.75,-27.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.76,-28.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.77,-28.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.78,-28.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
4.79,-27.00, -3.00, 61.00,0,0.00, 0.00,1,-1,-1,0
