Time,Euler0,Euler1,Euler2,ShakeLevel,PosX, PosY,OnMat,MotorSpeedL,MotorSpeedR,Collided
4.16,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.17,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.18,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.19,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.2,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.21,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.22,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.23,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.24,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.25,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.26,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.27,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.28,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.29,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.3,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.31,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.32,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.33,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.34,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.35,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.36,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.37,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.38,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.39,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.4,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.41,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.42,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.43,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.44,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.45,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.46,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.47,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.48,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.49,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.5,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.51,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.52,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.53,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.54,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.55,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.56,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.57,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.58,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.59,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.6,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.61,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.62,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.63,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.64,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.65,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.66,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.67,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.68,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.69,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.7,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.71,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.72,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.73,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.74,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.75,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.76,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.77,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.78,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.79,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.8,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.81,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.82,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.83,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.84,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.85,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.86,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.87,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.88,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.89,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.9,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.91,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.92,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.93,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.94,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.95,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.96,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.97,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.98,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
4.99,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
5,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
5.01,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
5.02,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
5.03,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
5.04,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
5.05,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
5.06,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
5.07,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
5.08,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
5.09,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
5.1,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
5.11,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
5.12,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
5.13,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
5.14,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
5.15,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
5.16,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
5.17,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
5.18,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
5.19,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
5.2,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
5.21,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
5.22,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
5.23,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
5.24,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
5.25,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
5.26,-4.00, 35.00, -133.00,0,0.00, 0.00,1,-1,-1,0
