Time,Euler0,Euler1,Euler2,ShakeLevel,PosX, PosY,OnMat,MotorSpeedL,MotorSpeedR,Collided
4.16,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.17,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.18,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.19,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.2,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.21,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.22,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.23,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.24,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.25,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.26,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.27,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.28,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.29,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.3,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.31,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.32,25.00, 9.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.33,25.00, 9.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.34,25.00, 9.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.35,25.00, 9.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.36,25.00, 9.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.37,25.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.38,25.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.39,25.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.4,25.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.41,25.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.42,25.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.43,25.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.44,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.45,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.46,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.47,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.48,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.49,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.5,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.51,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.52,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.53,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.54,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.55,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.56,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.57,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.58,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.59,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.6,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.61,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.62,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.63,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.64,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.65,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.66,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.67,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.68,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.69,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.7,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.71,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.72,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.73,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.74,26.00, 8.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.75,26.00, 9.00, 167.00,0,0.00, 0.00,1,-1,-1,0
4.76,26.00, 9.00, 168.00,0,0.00, 0.00,1,-1,-1,0
4.77,26.00, 9.00, 168.00,0,0.00, 0.00,1,-1,-1,0
4.78,26.00, 9.00, 168.00,0,0.00, 0.00,1,-1,-1,0
4.79,26.00, 9.00, 168.00,0,0.00, 0.00,1,-1,-1,0
4.8,27.00, 9.00, 168.00,0,0.00, 0.00,1,-1,-1,0
4.81,27.00, 9.00, 168.00,0,0.00, 0.00,1,-1,-1,0
4.82,27.00, 9.00, 168.00,0,0.00, 0.00,1,-1,-1,0
4.83,27.00, 9.00, 168.00,0,0.00, 0.00,1,-1,-1,0
4.84,27.00, 9.00, 168.00,0,0.00, 0.00,1,-1,-1,0
4.85,27.00, 9.00, 168.00,0,0.00, 0.00,1,-1,-1,0
4.86,27.00, 9.00, 168.00,0,0.00, 0.00,1,-1,-1,0
4.87,27.00, 9.00, 168.00,0,0.00, 0.00,1,-1,-1,0
4.88,27.00, 9.00, 168.00,0,0.00, 0.00,1,-1,-1,0
4.89,27.00, 9.00, 168.00,0,0.00, 0.00,1,-1,-1,0
4.9,27.00, 9.00, 168.00,0,0.00, 0.00,1,-1,-1,0
4.91,27.00, 9.00, 168.00,0,0.00, 0.00,1,-1,-1,0
4.92,27.00, 9.00, 168.00,0,0.00, 0.00,1,-1,-1,0
4.93,27.00, 9.00, 168.00,0,0.00, 0.00,1,-1,-1,0
4.94,27.00, 9.00, 168.00,0,0.00, 0.00,1,-1,-1,0
4.95,27.00, 9.00, 168.00,0,0.00, 0.00,1,-1,-1,0
4.96,27.00, 9.00, 168.00,0,0.00, 0.00,1,-1,-1,0
4.97,27.00, 9.00, 168.00,0,0.00, 0.00,1,-1,-1,0
4.98,27.00, 9.00, 168.00,0,0.00, 0.00,1,-1,-1,0
